Team,Sh,SoT,Dist,FK,PK,PKatt,GF,GA,xG,xGA,Poss,KP,1/3,PPA,CrsPA,Prog,Att 3rd,Att Pen,SCA,TB,Season,Points,Points per match
Southampton,11.0,4.131578947368421,18.58157894736842,0.5263157894736842,0.13157894736842105,0.15789473684210525,1.236842105263158,1.7894736842105263,1.0842105263157895,1.3973684210526316,51.973684210526315,7.7368421052631575,23.526315789473685,6.868421052631579,0.9473684210526315,23.63157894736842,123.94736842105263,18.210526315789473,19.157894736842106,0.42105263157894735,2020,43,1.131578947368421
Brighton and Hove Albion,12.578947368421053,3.526315789473684,17.531578947368427,0.39473684210526316,0.15789473684210525,0.23684210526315788,1.0526315789473684,1.2105263157894737,1.3421052631578945,0.9315789473684212,51.078947368421055,9.421052631578947,29.789473684210527,9.421052631578947,2.1052631578947367,27.57894736842105,150.73684210526315,23.05263157894737,22.236842105263158,0.4473684210526316,2020,41,1.0789473684210527
Burnley,10.026315789473685,3.263157894736842,17.19210526315789,0.39473684210526316,0.07894736842105263,0.07894736842105263,0.868421052631579,1.4473684210526316,1.039473684210526,1.4342105263157894,42.078947368421055,7.026315789473684,24.289473684210527,7.684210526315789,2.1052631578947367,20.63157894736842,122.07894736842105,18.13157894736842,17.526315789473685,0.2631578947368421,2020,39,1.0263157894736843
Fulham,11.473684210526315,3.289473684210526,18.423684210526318,0.3157894736842105,0.07894736842105263,0.15789473684210525,0.7105263157894737,1.394736842105263,1.071052631578947,1.3868421052631579,49.6578947368421,8.789473684210526,26.81578947368421,7.631578947368421,2.473684210526316,24.710526315789473,144.57894736842104,18.894736842105264,20.63157894736842,0.4473684210526316,2020,28,0.7368421052631579
West Bromwich Albion,8.81578947368421,2.789473684210526,18.49736842105263,0.42105263157894735,0.10526315789473684,0.10526315789473684,0.9210526315789473,2.0,0.9473684210526317,1.7894736842105259,37.94736842105263,6.342105263157895,21.63157894736842,5.157894736842105,1.5789473684210527,18.63157894736842,109.89473684210526,14.973684210526315,14.921052631578947,0.34210526315789475,2020,26,0.6842105263157895
Sheffield United,8.394736842105264,2.4210526315789473,17.636842105263153,0.13157894736842105,0.07894736842105263,0.10526315789473684,0.5263157894736842,1.6578947368421053,0.868421052631579,1.6421052631578952,41.6578947368421,6.657894736842105,24.894736842105264,6.657894736842105,1.7105263157894737,21.13157894736842,144.18421052631578,16.13157894736842,14.894736842105264,0.34210526315789475,2020,23,0.6052631578947368
Manchester City,18.526315789473685,6.2368421052631575,16.450000000000003,0.4473684210526316,0.18421052631578946,0.23684210526315788,2.6052631578947367,0.6842105263157895,2.5421052631578944,0.6789473684210527,67.94736842105263,14.105263157894736,55.526315789473685,14.078947368421053,1.9473684210526316,40.89473684210526,253.23684210526315,39.26315789473684,33.8421052631579,2.6842105263157894,2021,93,2.4473684210526314
Liverpool,18.973684210526315,6.2368421052631575,16.810526315789474,0.34210526315789475,0.18421052631578946,0.21052631578947367,2.473684210526316,0.6842105263157895,2.502631578947369,0.9789473684210527,62.6578947368421,13.868421052631579,49.421052631578945,13.447368421052632,2.4210526315789473,42.76315789473684,218.55263157894737,35.73684210526316,32.86842105263158,2.9473684210526314,2021,92,2.4210526315789473
Chelsea,15.342105263157896,5.2631578947368425,17.660526315789472,0.6842105263157895,0.21052631578947367,0.23684210526315788,2.0,0.868421052631579,1.8552631578947372,1.0026315789473683,61.76315789473684,11.552631578947368,42.473684210526315,11.5,1.736842105263158,34.578947368421055,204.31578947368422,27.710526315789473,28.0,2.026315789473684,2021,74,1.9473684210526316
Tottenham Hotspur,12.789473684210526,4.868421052631579,16.807894736842105,0.42105263157894735,0.13157894736842105,0.13157894736842105,1.8157894736842106,1.0526315789473684,1.7578947368421056,1.1894736842105258,51.8421052631579,9.973684210526315,30.842105263157894,8.894736842105264,2.1315789473684212,28.736842105263158,146.26315789473685,22.44736842105263,23.13157894736842,2.3157894736842106,2021,71,1.868421052631579
Arsenal,15.289473684210526,4.894736842105263,17.902631578947368,0.5789473684210527,0.13157894736842105,0.21052631578947367,1.605263157894737,1.263157894736842,1.7789473684210524,1.35,52.76315789473684,11.5,35.63157894736842,8.657894736842104,1.9473684210526316,27.842105263157894,168.39473684210526,25.31578947368421,27.07894736842105,2.026315789473684,2021,69,1.8157894736842106
Manchester United,13.236842105263158,4.7105263157894735,17.69473684210526,0.5,0.07894736842105263,0.13157894736842105,1.5,1.5,1.6210526315789477,1.5763157894736846,52.68421052631579,10.710526315789474,34.60526315789474,8.210526315789474,1.7105263157894737,28.973684210526315,164.73684210526315,23.026315789473685,24.13157894736842,2.1052631578947367,2021,58,1.5263157894736843
West Ham United,11.657894736842104,3.736842105263158,16.68947368421053,0.34210526315789475,0.10526315789473684,0.15789473684210525,1.5789473684210527,1.3421052631578947,1.5315789473684207,1.5315789473684207,47.921052631578945,8.421052631578947,29.105263157894736,7.131578947368421,2.289473684210526,24.05263157894737,143.44736842105263,21.210526315789473,20.236842105263158,0.7631578947368421,2021,56,1.4736842105263157
Leicester City,11.394736842105264,4.315789473684211,18.021052631578947,0.3684210526315789,0.05263157894736842,0.05263157894736842,1.631578947368421,1.5526315789473684,1.368421052631579,1.8131578947368423,52.0,8.210526315789474,26.973684210526315,6.684210526315789,1.5,25.81578947368421,128.21052631578948,19.236842105263158,19.605263157894736,1.7105263157894737,2021,52,1.368421052631579
Brighton and Hove Albion,12.68421052631579,3.710526315789474,17.67894736842105,0.39473684210526316,0.10526315789473684,0.18421052631578946,1.105263157894737,1.1578947368421053,1.3973684210526311,1.3078947368421052,54.39473684210526,9.368421052631579,31.236842105263158,9.0,1.894736842105263,27.44736842105263,168.44736842105263,22.657894736842106,22.842105263157894,1.5263157894736843,2021,51,1.3421052631578947
Wolverhampton Wanderers,10.552631578947368,3.5,18.3,0.34210526315789475,0.02631578947368421,0.02631578947368421,1.0,1.131578947368421,1.0789473684210524,1.676315789473684,49.526315789473685,7.7368421052631575,28.842105263157894,5.578947368421052,1.5,23.05263157894737,127.23684210526316,18.342105263157894,18.210526315789473,1.5263157894736843,2021,51,1.3421052631578947
Newcastle United,11.736842105263158,3.736842105263158,18.689473684210526,0.39473684210526316,0.07894736842105263,0.07894736842105263,1.1578947368421053,1.631578947368421,1.1657894736842105,1.639473684210526,40.421052631578945,8.105263157894736,20.81578947368421,5.078947368421052,1.4473684210526316,16.31578947368421,112.5,18.81578947368421,19.92105263157895,0.8157894736842105,2021,49,1.2894736842105263
Crystal Palace,10.631578947368421,3.6842105263157894,16.35526315789474,0.34210526315789475,0.15789473684210525,0.21052631578947367,1.3157894736842106,1.2105263157894737,1.4184210526315788,1.2184210526315793,51.078947368421055,8.026315789473685,26.05263157894737,7.105263157894737,1.9736842105263157,23.36842105263158,128.1315789473684,19.31578947368421,18.736842105263158,1.0526315789473684,2021,48,1.263157894736842
Brentford,11.473684210526315,3.710526315789474,16.73421052631579,0.2894736842105263,0.15789473684210525,0.15789473684210525,1.263157894736842,1.4736842105263157,1.3500000000000003,1.4236842105263159,44.76315789473684,8.18421052631579,24.789473684210527,6.894736842105263,2.1315789473684212,22.86842105263158,118.8157894736842,21.236842105263158,19.473684210526315,1.3157894736842106,2021,46,1.2105263157894737
Aston Villa,12.131578947368421,4.184210526315789,17.573684210526313,0.5263157894736842,0.07894736842105263,0.07894736842105263,1.368421052631579,1.4210526315789473,1.2657894736842106,1.4342105263157896,46.473684210526315,9.368421052631579,26.81578947368421,7.7105263157894735,1.8421052631578947,24.105263157894736,131.1315789473684,21.473684210526315,22.0,1.868421052631579,2021,45,1.1842105263157894
Southampton,12.578947368421053,4.2368421052631575,17.84736842105263,0.631578947368421,0.10526315789473684,0.10526315789473684,1.131578947368421,1.763157894736842,1.3131578947368427,1.671052631578947,47.68421052631579,9.289473684210526,26.736842105263158,6.552631578947368,1.5263157894736843,24.763157894736842,149.05263157894737,21.526315789473685,21.42105263157895,1.1578947368421053,2021,40,1.0526315789473684
Everton,11.31578947368421,3.4210526315789473,17.918421052631576,0.47368421052631576,0.15789473684210525,0.18421052631578946,1.131578947368421,1.736842105263158,1.25,1.605263157894737,40.0,8.5,23.605263157894736,6.7105263157894735,2.026315789473684,20.63157894736842,129.78947368421052,19.07894736842105,19.5,0.7894736842105263,2021,39,1.0263157894736843
Leeds United,12.631578947368421,3.736842105263158,18.55263157894737,0.34210526315789475,0.13157894736842105,0.13157894736842105,1.105263157894737,2.0789473684210527,1.3289473684210529,1.9315789473684208,52.3421052631579,9.131578947368421,26.18421052631579,7.157894736842105,1.394736842105263,28.342105263157894,127.44736842105263,20.526315789473685,21.68421052631579,1.736842105263158,2021,38,1.0
Burnley,10.657894736842104,3.1315789473684212,17.45263157894737,0.3684210526315789,0.02631578947368421,0.05263157894736842,0.8947368421052632,1.394736842105263,1.1526315789473682,1.6815789473684208,40.1578947368421,7.526315789473684,23.07894736842105,6.315789473684211,2.210526315789474,18.63157894736842,122.07894736842105,17.342105263157894,17.736842105263158,0.8421052631578947,2021,35,0.9210526315789473
Watford,10.447368421052632,3.236842105263158,18.302631578947366,0.631578947368421,0.02631578947368421,0.05263157894736842,0.8947368421052632,2.026315789473684,1.1631578947368417,1.9105263157894736,40.71052631578947,7.842105263157895,21.94736842105263,5.605263157894737,1.8421052631578947,19.842105263157894,112.39473684210526,16.07894736842105,18.210526315789473,0.9210526315789473,2021,23,0.6052631578947368
Norwich City,9.736842105263158,2.736842105263158,18.82894736842105,0.47368421052631576,0.07894736842105263,0.07894736842105263,0.6052631578947368,2.210526315789474,0.9447368421052631,2.1657894736842107,42.86842105263158,6.947368421052632,19.44736842105263,5.947368421052632,1.2105263157894737,19.842105263157894,108.1842105263158,15.578947368421053,16.763157894736842,1.3157894736842106,2021,22,0.5789473684210527
